AnnotationId,ImageFile,Capture,ShapeType,RawCx,RawCy,Zona,Cx,Cy,InvalidRectify,MetaClass,Class,ClassId,Split
7303,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,106,228,Humeda,376.0,179.5,False,Sand,Wet Sand,1,train
7304,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,22,228,Humeda,407.5,175.0,False,Sand,Wet Sand,1,train
7305,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,61,225,Humeda,398.0,186.5,False,Sand,Wet Sand,1,train
7306,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,48,225,Humeda,403.0,186.0,False,Sand,Wet Sand,1,train
7307,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,90,226,Humeda,385.0,185.0,False,Sand,Wet Sand,1,test
7308,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,118,229,Humeda,370.5,177.0,False,Sand,Wet Sand,1,train
7309,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,147,228,Humeda,360.0,182.0,False,Sand,Wet Sand,1,train
7310,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,173,229,Humeda,348.5,180.0,False,Sand,Wet Sand,1,train
7311,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,189,230,Humeda,341.0,178.0,False,Sand,Wet Sand,1,train
7312,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,206,230,Humeda,334.0,179.0,False,Sand,Wet Sand,1,train
7313,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,222,231,Humeda,326.5,176.5,False,Sand,Wet Sand,1,train
7314,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,236,232,Humeda,320.0,174.0,False,Sand,Wet Sand,1,train
7315,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,250,234,Humeda,313.5,169.0,False,Sand,Wet Sand,1,train
7316,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,271,233,Humeda,305.0,173.0,False,Sand,Wet Sand,1,train
7317,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,286,233,Humeda,298.5,173.5,False,Sand,Wet Sand,1,train
7318,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,302,233,Humeda,291.5,174.5,False,Sand,Wet Sand,1,train
7319,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,313,233,Humeda,286.5,175.0,False,Sand,Wet Sand,1,train
7320,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,333,233,Humeda,277.5,176.5,False,Sand,Wet Sand,1,train
7321,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,360,233,Humeda,265.0,178.0,False,Sand,Wet Sand,1,train
7322,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,313,252,Humeda,287.5,128.0,False,Sand,Wet Sand,1,train
7323,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,333,253,Humeda,280.5,126.5,False,Sand,Wet Sand,1,train
7324,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,710,264,Humeda,146.0,114.0,False,Sand,Wet Sand,1,train
7325,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,694,264,Humeda,152.5,113.5,False,Sand,Wet Sand,1,train
7326,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,678,264,Humeda,159.0,113.5,False,Sand,Wet Sand,1,train
7327,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,663,264,Humeda,165.0,113.0,False,Sand,Wet Sand,1,train
7328,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,645,262,Humeda,169.5,116.5,False,Sand,Wet Sand,1,test
7329,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,629,262,Humeda,176.0,116.0,False,Sand,Wet Sand,1,train
7330,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,613,261,Humeda,181.0,117.5,False,Sand,Wet Sand,1,train
7331,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,592,262,Humeda,190.5,115.0,False,Sand,Wet Sand,1,train
7332,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,578,262,Humeda,196.0,115.0,False,Sand,Wet Sand,1,train
7333,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,582,242,Humeda,165.5,161.5,False,Sand,Wet Sand,1,train
7334,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,571,242,Humeda,171.0,161.0,False,Sand,Wet Sand,1,train
7335,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,558,242,Humeda,178.0,160.5,False,Sand,Wet Sand,1,train
7336,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,544,242,Humeda,185.0,159.5,False,Sand,Wet Sand,1,train
7337,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,534,240,Humeda,186.5,165.0,False,Sand,Wet Sand,1,train
7338,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,427,236,Humeda,234.5,172.0,False,Sand,Wet Sand,1,train
7339,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,440,238,Humeda,230.0,166.5,False,Sand,Wet Sand,1,train
7340,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,452,238,Humeda,224.5,167.0,False,Sand,Wet Sand,1,train
7341,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,466,238,Humeda,217.5,168.0,False,Sand,Wet Sand,1,train
7342,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,479,238,Humeda,211.5,168.5,False,Sand,Wet Sand,1,test
7343,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,493,237,Humeda,203.0,172.5,False,Sand,Wet Sand,1,train
7344,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,568,262,Humeda,199.5,114.5,False,Sand,Wet Sand,1,train
7345,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,550,257,Humeda,201.5,123.5,False,Sand,Wet Sand,1,train
7346,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,521,253,Humeda,209.0,131.0,False,Sand,Wet Sand,1,test
7347,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,536,264,Humeda,213.5,110.5,False,Sand,Wet Sand,1,train
7348,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,513,267,Humeda,224.0,105.5,False,Sand,Wet Sand,1,test
7349,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,497,267,Humeda,229.5,105.5,False,Sand,Wet Sand,1,train
7350,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,478,266,Humeda,235.5,106.5,False,Sand,Wet Sand,1,train
7351,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,466,265,Humeda,239.0,108.0,False,Sand,Wet Sand,1,test
7352,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,446,264,Humeda,245.0,109.0,False,Sand,Wet Sand,1,test
7353,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,434,265,Humeda,249.5,107.5,False,Sand,Wet Sand,1,train
7354,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,482,274,Humeda,238.5,95.0,False,Sand,Wet Sand,1,train
7355,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,506,276,Humeda,232.0,92.5,False,Sand,Wet Sand,1,train
7356,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,534,282,Humeda,227.0,85.5,False,Sand,Wet Sand,1,train
7357,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,581,283,Humeda,213.5,84.5,False,Sand,Wet Sand,1,train
7358,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,604,288,Humeda,210.0,79.0,False,Sand,Wet Sand,1,train
7359,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,631,288,Humeda,202.0,79.5,False,Sand,Wet Sand,1,test
7360,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,648,287,Humeda,196.0,80.5,False,Sand,Wet Sand,1,train
7361,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,663,286,Humeda,190.5,81.5,False,Sand,Wet Sand,1,train
7362,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,689,290,Humeda,186.5,77.5,False,Sand,Wet Sand,1,train
7363,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,410,282,Humeda,262.5,85.0,False,Sand,Wet Sand,1,train
7364,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,380,285,Humeda,271.5,81.5,False,Sand,Wet Sand,1,train
7365,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,354,289,Humeda,278.5,77.0,False,Sand,Wet Sand,1,test
7366,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,332,287,Humeda,284.0,79.0,False,Sand,Wet Sand,1,test
7367,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,289,286,Humeda,294.5,80.0,False,Sand,Wet Sand,1,train
7368,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,263,283,Humeda,301.5,83.0,False,Sand,Wet Sand,1,train
7369,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,7,296,Humeda,355.0,70.5,False,Sand,Wet Sand,1,train
7370,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,7,306,Humeda,350.5,63.0,False,Sand,Wet Sand,1,test
7371,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,22,295,Humeda,352.0,71.0,False,Sand,Wet Sand,1,test
7372,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,31,293,Humeda,351.0,73.0,False,Sand,Wet Sand,1,train
7373,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,53,293,Humeda,346.5,73.0,False,Sand,Wet Sand,1,train
7374,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,72,294,Humeda,342.5,72.0,False,Sand,Wet Sand,1,test
7375,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,94,294,Humeda,337.5,72.0,False,Sand,Wet Sand,1,train
7376,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,113,295,Humeda,333.5,71.5,False,Sand,Wet Sand,1,train
7377,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,133,293,Humeda,329.5,73.0,False,Sand,Wet Sand,1,test
7378,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,160,292,Humeda,324.0,74.0,False,Sand,Wet Sand,1,train
7379,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,178,292,Humeda,320.0,74.0,False,Sand,Wet Sand,1,train
7380,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,195,292,Humeda,316.0,74.0,False,Sand,Wet Sand,1,train
7381,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,211,289,Humeda,313.0,77.0,False,Sand,Wet Sand,1,train
7382,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,232,288,Humeda,308.5,78.0,False,Sand,Wet Sand,1,test
7383,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,246,286,Humeda,305.0,80.0,False,Sand,Wet Sand,1,train
7384,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,301,283,Humeda,291.5,83.0,False,Sand,Wet Sand,1,train
7385,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,226,301,Humeda,308.0,66.5,False,Sand,Wet Sand,1,train
7386,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,245,302,Humeda,304.0,66.0,False,Sand,Wet Sand,1,train
7387,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,177,301,Humeda,318.5,66.5,False,Sand,Wet Sand,1,train
7388,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,149,301,Humeda,324.5,66.5,False,Sand,Wet Sand,1,train
7389,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,121,301,Humeda,330.0,66.5,False,Sand,Wet Sand,1,test
7390,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,118,308,Humeda,329.0,61.5,False,Sand,Wet Sand,1,test
7391,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,274,302,Humeda,297.5,66.0,False,Sand,Wet Sand,1,test
7392,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,302,298,Humeda,291.5,69.0,False,Sand,Wet Sand,1,train
7393,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,430,277,Humeda,255.5,91.0,False,Sand,Wet Sand,1,train
7394,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,434,289,Humeda,258.0,77.5,False,Sand,Wet Sand,1,train
7395,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,462,289,Humeda,250.5,77.5,False,Sand,Wet Sand,1,train
7396,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,447,328,Humeda,263.5,48.0,False,Sand,Wet Sand,1,train
7397,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,473,326,Humeda,258.0,49.0,False,Sand,Wet Sand,1,train
7398,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,482,286,Humeda,244.0,81.0,False,Sand,Wet Sand,1,train
7399,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,502,288,Humeda,239.0,78.5,False,Sand,Wet Sand,1,train
7400,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,518,286,Humeda,234.0,81.0,False,Sand,Wet Sand,1,train
7401,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,394,294,Humeda,269.5,72.5,False,Sand,Wet Sand,1,test
7402,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,299,308,Humeda,292.0,61.5,False,Sand,Wet Sand,1,train
7403,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,163,314,Seca,319.0,57.5,False,Sand,Dry Sand,4,train
7404,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,25,309,Seca,346.0,61.0,False,Sand,Dry Sand,4,train
7405,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,156,322,Seca,319.0,52.5,False,Sand,Dry Sand,4,train
7406,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,179,321,Seca,314.5,53.0,False,Sand,Dry Sand,4,train
7407,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,200,324,Seca,310.5,51.0,False,Sand,Dry Sand,4,train
7408,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,215,324,Seca,307.5,51.0,False,Sand,Dry Sand,4,train
7409,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,226,329,Seca,305.5,48.5,False,Sand,Dry Sand,4,train
7410,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,233,332,Seca,304.0,46.5,False,Sand,Dry Sand,4,train
7411,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,454,306,Seca,257.5,62.5,False,Sand,Dry Sand,4,train
7412,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,413,305,Seca,266.5,63.5,False,Sand,Dry Sand,4,train
7413,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,386,315,Seca,274.0,56.0,False,Sand,Dry Sand,4,train
7414,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,376,336,Seca,278.0,44.0,False,Sand,Dry Sand,4,train
7415,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,393,338,Seca,275.0,43.0,False,Sand,Dry Sand,4,test
7416,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,406,338,Seca,273.0,43.0,False,Sand,Dry Sand,4,train
7417,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,418,338,Seca,270.5,43.0,False,Sand,Dry Sand,4,train
7418,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,433,338,Seca,268.0,42.5,False,Sand,Dry Sand,4,train
7419,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,442,338,Seca,266.0,42.5,False,Sand,Dry Sand,4,train
7420,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,460,339,Seca,263.0,42.0,False,Sand,Dry Sand,4,train
7421,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,472,340,Seca,261.0,41.5,False,Sand,Dry Sand,4,test
7422,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,478,342,Seca,260.0,40.5,False,Sand,Dry Sand,4,train
7423,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,487,342,Seca,258.5,40.5,False,Sand,Dry Sand,4,train
7424,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,494,340,Seca,257.0,41.5,False,Sand,Dry Sand,4,train
7425,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,506,340,Seca,254.5,41.5,False,Sand,Dry Sand,4,train
7426,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,525,342,Seca,251.5,40.5,False,Sand,Dry Sand,4,train
7427,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,713,346,Seca,216.5,37.5,False,Sand,Dry Sand,4,train
7428,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,664,350,Seca,228.0,36.0,False,Sand,Dry Sand,4,test
7429,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,639,350,Seca,232.5,36.0,False,Sand,Dry Sand,4,test
7430,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,618,351,Seca,236.5,35.5,False,Sand,Dry Sand,4,train
7431,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,596,349,Seca,240.0,36.5,False,Sand,Dry Sand,4,train
7432,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,581,346,Seca,242.0,38.0,False,Sand,Dry Sand,4,train
7433,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,570,346,Seca,244.0,38.0,False,Sand,Dry Sand,4,train
7434,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,542,345,Seca,249.0,39.0,False,Sand,Dry Sand,4,train
7435,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,538,352,Seca,251.5,35.5,False,Sand,Dry Sand,4,train
7436,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,560,353,Seca,247.5,35.0,False,Sand,Dry Sand,4,train
7437,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,582,357,Seca,245.0,33.5,False,Sand,Dry Sand,4,test
7438,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,607,358,Seca,240.5,32.5,False,Sand,Dry Sand,4,test
7439,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,634,362,Seca,237.0,31.0,False,Sand,Dry Sand,4,train
7440,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,649,362,Seca,234.5,31.0,False,Sand,Dry Sand,4,train
7441,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,668,362,Seca,231.0,30.5,False,Sand,Dry Sand,4,train
7442,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,687,362,Seca,228.0,30.5,False,Sand,Dry Sand,4,test
7443,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,701,361,Seca,225.0,31.0,False,Sand,Dry Sand,4,train
7444,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,570,362,Seca,248.0,31.5,False,Sand,Dry Sand,4,train
7445,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,538,361,Seca,253.5,32.0,False,Sand,Dry Sand,4,test
7446,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,518,357,Seca,256.0,33.5,False,Sand,Dry Sand,4,train
7447,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,499,351,Seca,258.0,36.5,False,Sand,Dry Sand,4,train
7448,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,479,351,Seca,261.5,36.5,False,Sand,Dry Sand,4,train
7449,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,454,351,Seca,266.0,36.5,False,Sand,Dry Sand,4,train
7450,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,432,350,Seca,269.5,37.0,False,Sand,Dry Sand,4,train
7451,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,414,350,Seca,272.5,37.0,False,Sand,Dry Sand,4,train
7452,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,395,350,Seca,276.0,37.5,False,Sand,Dry Sand,4,train
7453,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,373,350,Seca,279.5,37.5,False,Sand,Dry Sand,4,test
7454,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,365,349,Seca,281.0,38.0,False,Sand,Dry Sand,4,train
7455,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,350,337,Seca,283.0,43.5,False,Sand,Dry Sand,4,train
7456,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,337,336,Seca,285.0,44.0,False,Sand,Dry Sand,4,train
7457,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,307,334,Seca,290.5,45.5,False,Sand,Dry Sand,4,test
7458,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,273,334,Seca,296.5,45.5,False,Sand,Dry Sand,4,train
7459,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,263,332,Seca,298.5,46.5,False,Sand,Dry Sand,4,train
7460,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,253,336,Seca,300.0,44.5,False,Sand,Dry Sand,4,train
7461,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,216,311,Seca,309.0,59.5,False,Sand,Dry Sand,4,train
7462,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,202,313,Seca,311.5,58.0,False,Sand,Dry Sand,4,test
7463,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,195,310,Seca,313.5,60.0,False,Sand,Dry Sand,4,train
7464,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,190,317,Seca,313.0,55.5,False,Sand,Dry Sand,4,train
7465,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,190,329,Seca,311.5,48.5,False,Sand,Dry Sand,4,train
7466,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,210,333,Seca,308.0,46.5,False,Sand,Dry Sand,4,test
7467,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,233,339,Seca,303.5,43.0,False,Sand,Dry Sand,4,train
7468,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,251,340,Seca,300.0,42.5,False,Sand,Dry Sand,4,train
7469,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,282,344,Seca,295.0,40.5,False,Sand,Dry Sand,4,test
7470,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,284,332,Seca,294.5,46.5,False,Sand,Dry Sand,4,test
7471,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,293,330,Seca,293.0,47.5,False,Sand,Dry Sand,4,train
7472,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,299,345,Seca,292.0,40.0,False,Sand,Dry Sand,4,train
7473,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,321,347,Seca,288.5,39.0,False,Sand,Dry Sand,4,train
7474,0162_0095_19_01_20_10_58_mean_rectified.tif,0162_0095_19_01_20_10_58,point,323,334,Seca,287.5,45.5,False,Sand,Dry Sand,4,train
